id,disposition,mission
166184426,FP,TESS
334911765,FP,TESS
302659412,PC,TESS
356747847,PC,TESS
400323948,FP,TESS
234519192,PC,TESS
318828309,PC,TESS
179319057,PC,TESS
141663464,FP,TESS
190271688,PC,TESS
242083025,PC,TESS
295354126,FP,TESS
242120884,PC,TESS
320079492,PC,TESS
210445631,APC,TESS
293708935,FP,TESS
441462736,CP,TESS
162695785,PC,TESS
253132689,FP,TESS
267414551,PC,TESS
47617161,PC,TESS
295562522,APC,TESS
467281353,PC,TESS
329888006,APC,TESS
383531859,FP,TESS
458856474,FP,TESS
458857720,FP,TESS
12421862,PC,TESS
127793615,FP,TESS
378613125,PC,TESS
437329044,PC,TESS
89535068,FP,TESS
162246865,FP,TESS
469212332,APC,TESS
468997317,APC,TESS
349088467,APC,TESS
161156159,FP,TESS
324395151,FP,TESS
309792357,PC,TESS
457939414,FP,TESS
82707763,FP,TESS
147340931,FP,TESS
453464017,FP,TESS
445903569,PC,TESS
299023386,PC,TESS
275384718,FP,TESS
142378043,PC,TESS
429295277,FP,TESS
447206604,APC,TESS
410214986,CP,TESS
371188886,PC,TESS
371188886,PC,TESS
118084044,PC,TESS
356453768,FP,TESS
58463434,PC,TESS
439610306,FP,TESS
147660886,PC,TESS
41173048,FA,TESS
219466784,PC,TESS
70887357,PC,TESS
243187830,PC,TESS
350618622,CP,TESS
350618622,PC,TESS
26547036,PC,TESS
136916387,KP,TESS
136916387,KP,TESS
138294130,KP,TESS
188589164,CP,TESS
198588220,KP,TESS
368287008,PC,TESS
219508169,PC,TESS
219508169,PC,TESS
219508169,PC,TESS
357416482,FP,TESS
357501308,PC,TESS
159781361,PC,TESS
355509914,PC,TESS
39903405,KP,TESS
236312126,KP,TESS
11996814,FP,TESS
16884216,PC,TESS
255930614,KP,TESS
394050135,CP,TESS
407059875,PC,TESS
335996558,FP,TESS
336456596,FP,TESS
445254275,FP,TESS
259962054,FA,TESS
422656370,APC,TESS
470127886,PC,TESS
470159478,APC,TESS
53617134,PC,TESS
427279997,FP,TESS
53709089,PC,TESS
368320811,PC,TESS
405559035,PC,TESS
235937532,APC,TESS
237071229,PC,TESS
281781375,PC,TESS
427730490,PC,TESS
54364414,FP,TESS
269424395,FP,TESS
346929661,PC,TESS
270333769,FP,TESS
347013211,PC,TESS
468574941,CP,TESS
363761216,FP,TESS
159873822,PC,TESS
314835525,PC,TESS
281575427,PC,TESS
316468545,PC,TESS
375850439,PC,TESS
1100766816,FP,TESS
315755496,FP,TESS
378355116,PC,TESS
322062001,APC,TESS
396356111,PC,TESS
229888286,PC,TESS
326732851,FP,TESS
403308915,FP,TESS
55650590,CP,TESS
285542903,PC,TESS
327577308,FP,TESS
373785851,FP,TESS
334811204,PC,TESS
115524421,KP,TESS
356710041,APC,TESS
141663460,FP,TESS
147951030,PC,TESS
417931300,PC,TESS
198187049,PC,TESS
260271203,FP,TESS
233182695,PC,TESS
198360694,PC,TESS
900715901,PC,TESS
441642457,PC,TESS
158075010,PC,TESS
23814735,PC,TESS
27491137,CP,TESS
27491137,PC,TESS
230075227,PC,TESS
159244568,FA,TESS
224298134,PC,TESS
224298134,PC,TESS
314865962,PC,TESS
367739494,PC,TESS
321669174,CP,TESS
160039081,PC,TESS
233633993,PC,TESS
441738827,PC,TESS
441738827,FP,TESS
103633672,PC,TESS
230387153,PC,TESS
230387153,PC,TESS
219462190,PC,TESS
441765914,PC,TESS
341815197,PC,TESS
52204645,PC,TESS
233721037,PC,TESS
219778329,PC,TESS
393965778,PC,TESS
402898317,PC,TESS
356016119,PC,TESS
235678745,PC,TESS
235678745,PC,TESS
142748283,PC,TESS
142748283,PC,TESS
279982557,FP,TESS
356700488,PC,TESS
230386397,FP,TESS
141608198,PC,TESS
219436394,PC,TESS
165527918,PC,TESS
289590465,PC,TESS
160491359,PC,TESS
367630162,PC,TESS
367630162,PC,TESS
367630162,PC,TESS
367630162,PC,TESS
156199502,PC,TESS
393911494,FP,TESS
446549906,PC,TESS
347538174,APC,TESS
392476080,CP,TESS
300293197,APC,TESS
394029948,FA,TESS
356235833,FP,TESS
427320001,PC,TESS
427320001,PC,TESS
1400212743,PC,TESS
9828416,PC,TESS
54464870,FP,TESS
422838133,FP,TESS
279212407,FP,TESS
17416749,FP,TESS
236387002,CP,TESS
206609630,PC,TESS
389900760,PC,TESS
88996391,APC,TESS
311408969,KP,TESS
105840719,PC,TESS
159742538,KP,TESS
116242971,KP,TESS
116264089,KP,TESS
21744120,KP,TESS
21832928,PC,TESS
101721385,KP,TESS
234345288,PC,TESS
234345288,PC,TESS
320798691,KP,TESS
27848472,KP,TESS
358516596,KP,TESS
39200363,PC,TESS
75878355,PC,TESS
75878355,PC,TESS
76419763,KP,TESS
336128819,CP,TESS
23059280,APC,TESS
336267424,APC,TESS
308172249,KP,TESS
167415965,PC,TESS
167415965,PC,TESS
399860444,KP,TESS
287256467,PC,TESS
44313455,PC,TESS
103195323,PC,TESS
428988981,PC,TESS
88992642,CP,TESS
158916431,FP,TESS
341630071,PC,TESS
233569098,FP,TESS
1716467085,PC,TESS
231912935,PC,TESS
230267547,FP,TESS
23389848,FP,TESS
395393265,CP,TESS
406855039,PC,TESS
428787891,CP,TESS
461591646,PC,TESS
258402425,FP,TESS
298495970,APC,TESS
342642208,PC,TESS
270515566,APC,TESS
55652896,CP,TESS
55652896,CP,TESS
284477310,PC,TESS
366563452,FP,TESS
284564230,FP,TESS
43429656,PC,TESS
49967354,FP,TESS
73560357,APC,TESS
233680651,PC,TESS
160162987,FP,TESS
364075352,FP,TESS
8516795,PC,TESS
260043723,FP,TESS
154741689,PC,TESS
75656058,FA,TESS
76197937,PC,TESS
293567206,FP,TESS
159815224,PC,TESS
405717754,KP,TESS
123495874,KP,TESS
123233041,KP,TESS
164892194,KP,TESS
237913194,CP,TESS
32090583,PC,TESS
298663873,CP,TESS
233068569,PC,TESS
268823307,KP,TESS
1715469662,PC,TESS
176956893,CP,TESS
355096431,PC,TESS
238171173,PC,TESS
270472265,PC,TESS
260797169,PC,TESS
270342589,PC,TESS
260609205,APC,TESS
389421473,PC,TESS
262471759,PC,TESS
277890574,PC,TESS
401604346,PC,TESS
271478281,PC,TESS
24695044,PC,TESS
372172128,CP,TESS
389352124,KP,TESS
100566492,KP,TESS
369455629,KP,TESS
150098860,CP,TESS
142105158,PC,TESS
219306934,PC,TESS
358107516,CP,TESS
355600246,APC,TESS
467971286,KP,TESS
260298958,PC,TESS
381856447,KP,TESS
90850770,PC,TESS
38680052,PC,TESS
271806353,PC,TESS
316937670,FP,TESS
317089588,PC,TESS
212253390,PC,TESS
280803917,PC,TESS
406318573,PC,TESS
272236017,PC,TESS
425561347,PC,TESS
39018923,PC,TESS
234330672,PC,TESS
348995212,APC,TESS
278138619,PC,TESS
144440290,FP,TESS
150437346,PC,TESS
441420236,CP,TESS
306510653,PC,TESS
273695332,PC,TESS
388198242,PC,TESS
271891552,PC,TESS
403135192,PC,TESS
405425498,PC,TESS
61733521,FP,TESS
143410850,PC,TESS
326453034,FA,TESS
129432342,FP,TESS
100504381,FA,TESS
439444938,PC,TESS
421455387,APC,TESS
271491157,APC,TESS
267093376,APC,TESS
394722182,PC,TESS
389238529,FP,TESS
231077395,PC,TESS
388130235,FP,TESS
70797900,APC,TESS
98494121,FP,TESS
96973930,PC,TESS
92562123,PC,TESS
1990842033,APC,TESS
1989628303,PC,TESS
278415929,PC,TESS
349786918,FP,TESS
376168473,FA,TESS
179580045,PC,TESS
152714791,FP,TESS
47525799,PC,TESS
264303333,FP,TESS
229715760,PC,TESS
233066156,PC,TESS
367855829,PC,TESS
233688779,PC,TESS
265146266,PC,TESS
262880065,PC,TESS
198485881,CP,TESS
219821826,FP,TESS
219501568,PC,TESS
47484268,FP,TESS
232568235,CP,TESS
229787062,PC,TESS
165530380,PC,TESS
159400561,PC,TESS
235943205,PC,TESS
310231275,PC,TESS
8348911,PC,TESS
459837008,PC,TESS
459837008,PC,TESS
20203297,PC,TESS
441798995,FA,TESS
441798995,PC,TESS
441798995,PC,TESS
2760710,PC,TESS
198178505,PC,TESS
258389327,APC,TESS
265460043,PC,TESS
142117976,PC,TESS
289164482,PC,TESS
289164482,PC,TESS
272679240,PC,TESS
198456933,PC,TESS
288516853,PC,TESS
243313296,PC,TESS
115623434,PC,TESS
77044471,KP,TESS
115583726,PC,TESS
264171144,PC,TESS
237211410,PC,TESS
198211976,PC,TESS
115446313,FP,TESS
329148988,CP,TESS
237201858,PC,TESS
160077104,PC,TESS
462615350,PC,TESS
82452140,PC,TESS
120610833,KP,TESS
321688498,PC,TESS
236934937,PC,TESS
236934268,PC,TESS
71347873,PC,TESS
284361752,PC,TESS
48018596,PC,TESS
165554103,PC,TESS
233500935,PC,TESS
229608594,PC,TESS
362220495,PC,TESS
160074939,FA,TESS
280031353,PC,TESS
280031353,PC,TESS
283829553,PC,TESS
144000801,APC,TESS
197959526,FP,TESS
70420766,PC,TESS
232079930,APC,TESS
147284470,PC,TESS
270219048,PC,TESS
234489976,PC,TESS
328012209,PC,TESS
204376737,KP,TESS
38467100,PC,TESS
25139786,APC,TESS
147425389,PC,TESS
325468685,PC,TESS
355446093,PC,TESS
302333151,APC,TESS
61980227,APC,TESS
274599700,FP,TESS
88840705,PC,TESS
349488688,CP,TESS
402026209,KP,TESS
207501148,FP,TESS
138126035,PC,TESS
300812741,PC,TESS
300812741,PC,TESS
293527670,FP,TESS
69819610,PC,TESS
152800085,APC,TESS
175456679,PC,TESS
177308364,PC,TESS
394287035,PC,TESS
238920875,PC,TESS
415969908,PC,TESS
415969908,PC,TESS
180991313,KP,TESS
168751223,PC,TESS
286000547,PC,TESS
358579111,PC,TESS
200743403,PC,TESS
160003961,APC,TESS
88902249,PC,TESS
230001847,CP,TESS
24358417,PC,TESS
279514271,PC,TESS
12423815,PC,TESS
29959761,FP,TESS
100267480,PC,TESS
100589632,FP,TESS
166834768,PC,TESS
311179742,PC,TESS
91555165,PC,TESS
91555165,PC,TESS
317483660,PC,TESS
301343785,APC,TESS
317019074,PC,TESS
405452527,APC,TESS
280095254,PC,TESS
47601197,PC,TESS
47601197,PC,TESS
290036495,APC,TESS
32925763,PC,TESS
177079323,PC,TESS
219766989,FP,TESS
124515764,PC,TESS
30947715,PC,TESS
124206468,PC,TESS
124095888,PC,TESS
436102447,PC,TESS
9727392,FP,TESS
31656385,FP,TESS
204671232,PC,TESS
302924206,PC,TESS
445456888,PC,TESS
39414571,PC,TESS
344085117,PC,TESS
39218269,PC,TESS
441159680,PC,TESS
401125028,PC,TESS
220068921,PC,TESS
305048087,CP,TESS
347357977,PC,TESS
432132155,PC,TESS
189620016,APC,TESS
332558858,PC,TESS
439366538,PC,TESS
164150537,PC,TESS
326522874,PC,TESS
146165619,APC,TESS
231063955,PC,TESS
201177276,PC,TESS
9006668,PC,TESS
176220787,KP,TESS
39080923,PC,TESS
2760219,PC,TESS
20897611,APC,TESS
382602147,PC,TESS
231850364,PC,TESS
32487566,KP,TESS
237885040,PC,TESS
382625239,PC,TESS
89544985,PC,TESS
9725627,KP,TESS
369965258,PC,TESS
299897516,PC,TESS
149349867,PC,TESS
149349867,PC,TESS
231071138,PC,TESS
144297844,PC,TESS
144124187,PC,TESS
333734769,APC,TESS
306337838,PC,TESS
322807675,PC,TESS
219701535,PC,TESS
101948569,PC,TESS
260849386,FP,TESS
11521555,PC,TESS
1525480,PC,TESS
293435336,KP,TESS
142087638,PC,TESS
142087638,PC,TESS
142087638,PC,TESS
231297123,PC,TESS
212957629,CP,TESS
153078576,PC,TESS
67630845,PC,TESS
321068176,FA,TESS
77031414,KP,TESS
248391319,APC,TESS
10837041,CP,TESS
684936227,FA,TESS
206498307,FP,TESS
237320326,KP,TESS
161223358,PC,TESS
237922465,PC,TESS
49617263,FP,TESS
65347776,FP,TESS
358248442,PC,TESS
120585579,FP,TESS
268532343,PC,TESS
70524163,PC,TESS
29919341,APC,TESS
197807043,PC,TESS
313891529,FP,TESS
248387177,PC,TESS
97486178,PC,TESS
142937186,CP,TESS
274193763,APC,TESS
420051632,PC,TESS
149010208,APC,TESS
23170835,PC,TESS
258804746,PC,TESS
347553438,PC,TESS
405763009,PC,TESS
155001079,APC,TESS
298164705,PC,TESS
154568734,PC,TESS
251094370,APC,TESS
686072378,FP,TESS
274194927,PC,TESS
118327550,PC,TESS
129839175,APC,TESS
219175972,PC,TESS
219175972,PC,TESS
168871868,FP,TESS
318753380,PC,TESS
29959760,PC,TESS
439867639,CP,TESS
142868621,PC,TESS
1167538,PC,TESS
231721005,FP,TESS
231721005,PC,TESS
170729775,PC,TESS
154618248,PC,TESS
408114363,PC,TESS
4294779,FP,TESS
219208037,FP,TESS
59128183,PC,TESS
67782629,PC,TESS
434260570,PC,TESS
311271011,PC,TESS
117799904,PC,TESS
449197831,PC,TESS
192790476,PC,TESS
158623531,KP,TESS
454224694,APC,TESS
411839167,KP,TESS
248434780,PC,TESS
452375478,PC,TESS
32949762,KP,TESS
146523262,PC,TESS
293612446,KP,TESS
71013298,PC,TESS
31114545,FP,TESS
117843067,APC,TESS
160148385,KP,TESS
298981199,PC,TESS
71088556,PC,TESS
248650906,PC,TESS
399868187,PC,TESS
449257028,PC,TESS
373453507,FP,TESS
43868600,APC,TESS
412054152,PC,TESS
262435954,PC,TESS
167661160,PC,TESS
201793781,PC,TESS
1449756,FP,TESS
262258341,PC,TESS
117938087,PC,TESS
219151731,FP,TESS
68035559,PC,TESS
328934463,PC,TESS
369376388,PC,TESS
394346745,PC,TESS
139251123,PC,TESS
279327604,APC,TESS
179985715,PC,TESS
77437543,PC,TESS
80567842,APC,TESS
282498590,APC,TESS
123664207,PC,TESS
282576340,PC,TESS
282576340,PC,TESS
33091590,PC,TESS
160328683,PC,TESS
97568467,CP,TESS
263179590,PC,TESS
67196573,APC,TESS
184240683,KP,TESS
206785987,PC,TESS
134471108,PC,TESS
52689469,KP,TESS
124778445,KP,TESS
206906112,PC,TESS
443127052,PC,TESS
393298446,APC,TESS
354519019,PC,TESS
147430118,PC,TESS
143282930,APC,TESS
224225541,CP,TESS
170103435,FP,TESS
124702477,FP,TESS
124491883,PC,TESS
59842822,PC,TESS
317134140,PC,TESS
123627908,PC,TESS
295947393,PC,TESS
48178229,FP,TESS
96925186,PC,TESS
47720259,PC,TESS
237924601,APC,TESS
177414713,PC,TESS
72556406,APC,TESS
148883384,PC,TESS
443213925,PC,TESS
169249234,PC,TESS
149601126,PC,TESS
149601126,PC,TESS
380836882,PC,TESS
126572546,PC,TESS
83154030,PC,TESS
269333648,PC,TESS
322063810,PC,TESS
52059926,PC,TESS
262843259,PC,TESS
20579360,PC,TESS
418012030,PC,TESS
219332978,PC,TESS
204698337,PC,TESS
20299658,PC,TESS
399967279,PC,TESS
443115574,PC,TESS
201508515,PC,TESS
49687222,FA,TESS
354518617,PC,TESS
354518617,APC,TESS
31054498,PC,TESS
431971818,PC,TESS
270604417,CP,TESS
341419787,PC,TESS
149845414,PC,TESS
388089437,APC,TESS
444013020,KP,TESS
350293646,KP,TESS
80711765,PC,TESS
204317710,KP,TESS
294500964,PC,TESS
6276559,PC,TESS
31515092,PC,TESS
238542895,PC,TESS
144043410,FP,TESS
155491828,PC,TESS
468981993,PC,TESS
269400980,PC,TESS
283307274,PC,TESS
441453629,PC,TESS
92226327,KP,TESS
92226327,KP,TESS
441155146,PC,TESS
422385684,PC,TESS
420177051,PC,TESS
387409975,PC,TESS
334482103,PC,TESS
321086563,PC,TESS
284679064,PC,TESS
258920431,PC,TESS
257067559,PC,TESS
248655556,PC,TESS
200723869,CP,TESS
239816546,PC,TESS
239638934,FP,TESS
234489133,PC,TESS
160037058,PC,TESS
159332859,PC,TESS
142784687,PC,TESS
115453244,PC,TESS
112316665,PC,TESS
104986789,PC,TESS
103751498,KP,TESS
350445771,FP,TESS
102713734,PC,TESS
37862966,PC,TESS
21279791,PC,TESS
7548817,PC,TESS
458641144,PC,TESS
62530991,FP,TESS
458647887,PC,TESS
68007716,PC,TESS
284418751,PC,TESS
157698565,PC,TESS
12862099,KP,TESS
234832821,PC,TESS
229285649,APC,TESS
284122875,PC,TESS
258983679,PC,TESS
229167359,PC,TESS
151284882,APC,TESS
37089434,APC,TESS
220139435,PC,TESS
12036590,APC,TESS
235333495,PC,TESS
37749396,PC,TESS
234160911,PC,TESS
456844391,PC,TESS
191928543,APC,TESS
176772671,PC,TESS
189625051,KP,TESS
146776480,PC,TESS
355800238,PC,TESS
149539158,PC,TESS
269850928,PC,TESS
308883808,APC,TESS
63898957,PC,TESS
63898957,CP,TESS
268914377,PC,TESS
234282389,FA,TESS
149572298,PC,TESS
52315301,PC,TESS
263075864,PC,TESS
38965512,PC,TESS
273850708,PC,TESS
260537454,PC,TESS
231076038,PC,TESS
31943299,PC,TESS
70513361,CP,TESS
394346647,PC,TESS
388202128,PC,TESS
382259755,PC,TESS
403288821,FP,TESS
349410350,PC,TESS
308396509,PC,TESS
300604770,PC,TESS
262829328,PC,TESS
260541432,PC,TESS
259901731,PC,TESS
120916706,CP,TESS
391900348,PC,TESS
140067837,PC,TESS
231703293,FP,TESS
386131764,PC,TESS
318812447,PC,TESS
358557578,PC,TESS
119925436,PC,TESS
349408306,APC,TESS
458342769,PC,TESS
98753307,PC,TESS
122612091,KP,TESS
135036669,PC,TESS
162802770,PC,TESS
448589187,KP,TESS
152852327,KP,TESS
385332171,APC,TESS
372818426,PC,TESS
349966879,PC,TESS
234527228,PC,TESS
231833236,PC,TESS
230980206,PC,TESS
159951311,KP,TESS
453100296,PC,TESS
29830212,FP,TESS
372852036,PC,TESS
149394317,PC,TESS
200805484,PC,TESS
166851829,PC,TESS
231065398,PC,TESS
160004025,PC,TESS
31634579,PC,TESS
147456499,PC,TESS
164767175,PC,TESS
164767175,PC,TESS
372817671,PC,TESS
144125079,PC,TESS
423672208,PC,TESS
423666115,PC,TESS
277871306,FP,TESS
186936449,PC,TESS
170889511,APC,TESS
348684813,PC,TESS
192076548,PC,TESS
348835438,CP,TESS
166836920,KP,TESS
190721237,PC,TESS
190081497,PC,TESS
129372561,APC,TESS
1018843,PC,TESS
434496663,APC,TESS
179033846,PC,TESS
420016507,PC,TESS
398736713,PC,TESS
354517490,PC,TESS
323295908,PC,TESS
219253008,PC,TESS
219366908,FP,TESS
209408136,PC,TESS
200803270,PC,TESS
200320748,PC,TESS
161568891,PC,TESS
161479081,PC,TESS
159989004,PC,TESS
155993822,PC,TESS
98728690,PC,TESS
92363023,PC,TESS
220479565,CP,TESS
92359852,PC,TESS
71345362,PC,TESS
38399060,PC,TESS
30016082,PC,TESS
146467673,APC,TESS
140284353,PC,TESS
139445621,PC,TESS
139445453,PC,TESS
100683605,PC,TESS
77958378,PC,TESS
259377017,CP,TESS
259377017,CP,TESS
259377017,CP,TESS
56096837,PC,TESS
44791617,PC,TESS
43604949,PC,TESS
43475220,PC,TESS
32677675,PC,TESS
169448771,PC,TESS
457202957,PC,TESS
455036659,KP,TESS
452810327,FP,TESS
452810326,PC,TESS
259511357,APC,TESS
408231638,PC,TESS
396896334,PC,TESS
362026280,PC,TESS
332660287,PC,TESS
332534326,PC,TESS
311239796,PC,TESS
284859630,PC,TESS
269077474,FP,TESS
248655096,PC,TESS
176314383,PC,TESS
268766053,KP,TESS
169448297,PC,TESS
167714124,PC,TESS
153725446,PC,TESS
152477897,PC,TESS
119290630,PC,TESS
100780304,PC,TESS
100589633,PC,TESS
51830822,PC,TESS
42763678,PC,TESS
39724477,PC,TESS
279740441,FP,TESS
37240067,PC,TESS
34729329,PC,TESS
34466256,PC,TESS
34266522,PC,TESS
21505121,PC,TESS
20069685,PC,TESS
91869778,PC,TESS
445946478,PC,TESS
445145355,PC,TESS
319473643,PC,TESS
281979481,FP,TESS
301281965,PC,TESS
283303192,PC,TESS
282102605,PC,TESS
280212554,FP,TESS
279989567,PC,TESS
237770757,PC,TESS
237736186,PC,TESS
237632488,APC,TESS
237552878,PC,TESS
235448190,PC,TESS
373844472,APC,TESS
235300016,PC,TESS
231157209,PC,TESS
170367033,PC,TESS
168191686,PC,TESS
148233571,FP,TESS
148004811,PC,TESS
147437399,PC,TESS
147125706,PC,TESS
147034452,PC,TESS
134315574,PC,TESS
382188882,FP,TESS
130611752,PC,TESS
96736412,PC,TESS
79431527,APC,TESS
78441371,PC,TESS
53122063,PC,TESS
52976395,PC,TESS
284288093,APC,TESS
48806546,PC,TESS
443556801,PC,TESS
443534757,PC,TESS
439456714,PC,TESS
438057373,PC,TESS
437893926,PC,TESS
435934762,PC,TESS
420962989,PC,TESS
388934707,PC,TESS
36574157,FP,TESS
35636165,PC,TESS
35483319,PC,TESS
332860211,PC,TESS
319735319,PC,TESS
244161191,,TESS
317546777,PC,TESS
317417916,PC,TESS
306903715,PC,TESS
302976834,PC,TESS
302766000,PC,TESS
300204369,PC,TESS
281987399,PC,TESS
270677031,PC,TESS
255756918,PC,TESS
251209368,PC,TESS
122613513,PC,TESS
247518629,PC,TESS
237406657,PC,TESS
237362186,PC,TESS
235077268,PC,TESS
232139628,PC,TESS
232052748,PC,TESS
220076110,PC,TESS
206897186,PC,TESS
160347548,PC,TESS
156887426,PC,TESS
42054565,PC,TESS
147804034,PC,TESS
140287227,PC,TESS
139444326,PC,TESS
124379043,PC,TESS
44764338,PC,TESS
5024743,FP,TESS
193220940,PC,TESS
11936042,PC,TESS
192988021,PC,TESS
45655786,PC,TESS
38696105,PC,TESS
80682484,PC,TESS
78775584,FP,TESS
105801221,FP,TESS
133427311,PC,TESS
268187322,PC,TESS
306663205,PC,TESS
131581522,PC,TESS
285526706,PC,TESS
151483286,PC,TESS
387275908,APC,TESS
29781292,PC,TESS
29781292,FA,TESS
29781292,PC,TESS
29781292,PC,TESS
130948731,PC,TESS
281489322,PC,TESS
130349701,PC,TESS
271035369,PC,TESS
128135100,PC,TESS
268496304,PC,TESS
123462119,PC,TESS
440775339,PC,TESS
268042363,PC,TESS
114103134,PC,TESS
382626661,PC,TESS
307456716,APC,TESS
259165246,PC,TESS
107340585,PC,TESS
238335094,PC,TESS
156172268,PC,TESS
98286422,FP,TESS
144628120,PC,TESS
238020894,APC,TESS
81231810,PC,TESS
182470056,PC,TESS
277103955,FP,TESS
178577607,PC,TESS
79930628,PC,TESS
178162579,PC,TESS
79030066,PC,TESS
387342052,PC,TESS
177612321,FP,TESS
66151343,PC,TESS
175604949,PC,TESS
285524410,PC,TESS
61687533,PC,TESS
220459976,PC,TESS
453105377,PC,TESS
174206540,PC,TESS
52869977,PC,TESS
173818213,PC,TESS
50989813,PC,TESS
437156845,PC,TESS
172630205,PC,TESS
419148828,PC,TESS
47587394,PC,TESS
157655504,PC,TESS
150030205,PC,TESS
150030205,PC,TESS
419029830,PC,TESS
157572174,PC,TESS
231937059,PC,TESS
412257781,FP,TESS
157011920,PC,TESS
231337271,PC,TESS
409896170,PC,TESS
156949982,PC,TESS
147857396,PC,TESS
409264172,PC,TESS
2758565,PC,TESS
14709225,PC,TESS
155807906,PC,TESS
151930063,PC,TESS
119448220,PC,TESS
123106490,PC,TESS
385658469,PC,TESS
10827386,PC,TESS
348477542,PC,TESS
4999813,PC,TESS
146836153,PC,TESS
47316976,PC,TESS
344140617,PC,TESS
320541238,PC,TESS
142405475,PC,TESS
319932686,PC,TESS
318413374,PC,TESS
140019355,PC,TESS
318796593,PC,TESS
134183038,PC,TESS
80713983,PC,TESS
355796887,PC,TESS
201292545,PC,TESS
355655412,PC,TESS
342167886,PC,TESS
340559155,PC,TESS
340144218,PC,TESS
315120585,PC,TESS
315117300,PC,TESS
310537530,PC,TESS
308987429,PC,TESS
308612785,PC,TESS
307366709,PC,TESS
201233610,FP,TESS
298206077,PC,TESS
295093397,PC,TESS
290302097,PC,TESS
268125229,PC,TESS
267536225,PC,TESS
260120451,PC,TESS
192259856,PC,TESS
192003741,PC,TESS
191671884,PC,TESS
191496430,PC,TESS
49710555,FP,TESS
141574742,PC,TESS
141141249,PC,TESS
118406995,PC,TESS
101588793,PC,TESS
90127880,PC,TESS
89617284,PC,TESS
76663549,PC,TESS
75744886,PC,TESS
74881311,PC,TESS
74274839,PC,TESS
180285396,PC,TESS
48210046,PC,TESS
45896295,PC,TESS
45492609,PC,TESS
45299834,PC,TESS
45048546,PC,TESS
44510874,PC,TESS
34499178,PC,TESS
33651215,PC,TESS
33159936,PC,TESS
31975443,PC,TESS
355637190,APC,TESS
30300445,PC,TESS
29505837,PC,TESS
29418536,PC,TESS
29336129,PC,TESS
28945511,PC,TESS
24837152,PC,TESS
22020459,PC,TESS
18794442,PC,TESS
11417087,PC,TESS
5485318,PC,TESS
188570092,CP,TESS
5224772,PC,TESS
4729001,APC,TESS
3840990,PC,TESS
3233861,PC,TESS
340700241,PC,TESS
286152207,PC,TESS
302798365,PC,TESS
374847873,FP,TESS
357896777,PC,TESS
357299852,PC,TESS
327952677,KP,TESS
356206412,PC,TESS
304025075,PC,TESS
302527524,PC,TESS
469184909,PC,TESS
464328419,PC,TESS
464326872,PC,TESS
463508231,PC,TESS
463469906,PC,TESS
463203560,PC,TESS
462162963,FP,TESS
382463648,PC,TESS
462072242,PC,TESS
446684383,PC,TESS
444394183,PC,TESS
441334829,PC,TESS
439512298,PC,TESS
146841337,PC,TESS
136504576,PC,TESS
103245940,FP,TESS
103183399,PC,TESS
36452991,PC,TESS
115242351,PC,TESS
461136782,PC,TESS
453452264,PC,TESS
448536355,PC,TESS
437259571,PC,TESS
437253811,PC,TESS
423393242,PC,TESS
413372087,PC,TESS
361343239,PC,TESS
315096343,PC,TESS
311252710,PC,TESS
206686292,APC,TESS
289931756,PC,TESS
287145649,PC,TESS
211446495,PC,TESS
168449943,PC,TESS
168405330,PC,TESS
168384845,PC,TESS
148497855,PC,TESS
141631253,PC,TESS
105759569,PC,TESS
97825640,PC,TESS
156075294,PC,TESS
73433128,PC,TESS
49046332,PC,TESS
49045066,PC,TESS
48768158,PC,TESS
36718161,PC,TESS
36381058,PC,TESS
35855047,PC,TESS
35652085,PC,TESS
34737413,PC,TESS
34505005,PC,TESS
166697854,FP,TESS
23435610,PC,TESS
468977648,PC,TESS
402053027,PC,TESS
400762242,PC,TESS
400395395,FP,TESS
386297468,PC,TESS
386161311,PC,TESS
384034837,PC,TESS
383666033,FP,TESS
357634632,PC,TESS
144301052,PC,TESS
357202877,PC,TESS
356461227,PC,TESS
437560683,PC,TESS
383949205,PC,TESS
383806208,PC,TESS
357801293,PC,TESS
356200601,PC,TESS
122418622,PC,TESS
45684223,FP,TESS
45296362,PC,TESS
229111835,PC,TESS
45191604,PC,TESS
45054849,PC,TESS
287721202,PC,TESS
454248975,PC,TESS
452576848,PC,TESS
452464529,PC,TESS
449491381,PC,TESS
282091492,PC,TESS
467955232,PC,TESS
465540915,PC,TESS
145750719,KP,TESS
465275307,PC,TESS
460686828,PC,TESS
401283491,PC,TESS
398725538,PC,TESS
391645374,PC,TESS
390444761,PC,TESS
390157607,FP,TESS
376209245,PC,TESS
376036292,PC,TESS
373033374,PC,TESS
262530873,FP,TESS
372596795,PC,TESS
371864043,PC,TESS
361219651,PC,TESS
360706000,PC,TESS
357538688,PC,TESS
344568128,PC,TESS
323966987,PC,TESS
316652224,PC,TESS
304426002,PC,TESS
303867090,FP,TESS
102030574,PC,TESS
302003748,PC,TESS
288224503,PC,TESS
287584141,PC,TESS
269859655,PC,TESS
267712001,PC,TESS
160522555,PC,TESS
67798337,PC,TESS
67622702,APC,TESS
464711858,PC,TESS
464067218,PC,TESS
114749636,KP,TESS
463681005,PC,TESS
463590116,PC,TESS
463343283,PC,TESS
463103749,PC,TESS
463070290,PC,TESS
462135459,PC,TESS
461968320,PC,TESS
459157691,PC,TESS
458995583,PC,TESS
457268255,PC,TESS
